record_id,branch_code,entity_name,circle_zone,branch_tier,fiscal_year,period_type,merger_cutoff_date,gross_npa_pct,net_npa_pct,cost_to_income_pct,roa_pct,casa_ratio_pct,car_crar_pct,advances_inr_cr,deposits_inr_cr
2062,BR-8156,State Bank of India (Parent),Kolkata,Metro,2015,Pre-Merger,2017-04-01,5.31,3.12,52.13,0.63,40.14,12.76,331.31,444.4
2063,BR-3448,State Bank of India (Consolidated),Bhopal,Metro,2019,Post-Merger,2017-04-01,5.45,2.02,58.0,0.67,43.67,14.55,471.03,644.92
2064,BR-3894,State Bank of India (Parent),Jaipur,Metro,2015,Pre-Merger,2017-04-01,11.04,6.99,53.62,0.95,34.26,11.38,1325.25,1741.82
2065,BR-6493,State Bank of India (Consolidated),Chennai,Semi-Urban,2018,Post-Merger,2017-04-01,9.45,3.09,44.0,0.1,43.14,13.59,1015.43,1275.81
2066,BR-8849,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,2017-04-01,6.2,2.78,44.53,0.1,46.69,15.68,132.91,186.46
2067,BR-1159,State Bank of India (Consolidated),Lucknow,Urban,2019,Post-Merger,2017-01-04,7.43,2.76,43.67,1.08,48.43,14.92,900.62,1232.27
2068,BR-5942,State Bank of Travancore,Kolkata,Metro,2016,Pre-Merger,2017-01-04,9.1,5.4,47.84,0.27,38.68,12.65,777.41,992.28
2069,BR-1968,State Bank of Hyderabad,Ahmedabad,Urban,2014,Pre-Merger,2017-04-01,5.86,3.57,52.71,0.27,35.63,12.95,1389.38,1614.34
2070,BR-6421,State Bank of India (Consolidated),Lucknow,Urban,2021,Post-Merger,2017-01-04,9.42,2.59,44.25,1.26,46.18,14.18,329.69,422.9
2071,BR-1056,State Bank of India (Consolidated),Jaipur,Semi-Urban,2018,Post-Merger,2017-04-01,6.54,2.02,47.07,0.73,42.5,11.61,424.04,573.14
2072,BR-5477,State Bank of India (Consolidated),Bhopal,Rural,2020,Post-Merger,2017-04-01,6.99,2.27,41.17,1.53,43.1,13.79,317.97,400.67
2073,BR-5342,State Bank of Travancore,Bengaluru,Urban,2014,Pre-Merger,2017-04-01,8.98,5.74,53.91,0.33,46.04,12.43,338.64,475.73
2074,BR-6615,State Bank of India (Consolidated),Jaipur,Semi-Urban,2018,Post-Merger,2017-01-04,4.78,1.31,51.42,0.34,43.82,13.07,1078.27,1450.53
2075,BR-7871,State Bank of India (Consolidated),Bhopal,Rural,2019,Post-Merger,2017-04-01,3.71,1.29,43.37,0.73,40.76,14.81,626.93,837.07
2076,BR-4560,State Bank of India (Consolidated),Hyderabad,Urban,2021,Post-Merger,2017-04-01,6.76,1.92,44.5,0.77,49.85,16.31,369.86,513.87
2077,BR-6403,State Bank of Bikaner and Jaipur,Delhi NCR,Metro,2017,Pre-Merger,2017-04-01,8.67,4.99,56.32,-0.28,41.64,10.4,405.94,484.11
2078,BR-9165,State Bank of India (Consolidated),Lucknow,Urban,2018,Post-Merger,2017-04-01,7.21,2.54,48.29,1.03,50.25,12.8,583.66,797.33
2079,BR-2014,State Bank of Mysore,Jaipur,Metro,2014,Pre-Merger,2017-01-04,13.58,8.66,48.88,-0.52,43.06,12.81,188.74,250.19
2080,BR-6772,State Bank of India (Consolidated),Chennai,Metro,2018,Post-Merger,2017-04-01,7.61,3.04,48.26,0.67,45.65,13.01,709.65,863.31
2081,BR-5380,State Bank of Hyderabad,Bhopal,Metro,2014,Pre-Merger,2017-01-04,6.05,3.68,57.85,-0.66,41.96,13.17,685.78,918.23
2082,BR-7940,State Bank of Patiala,Kolkata,Semi-Urban,2014,Pre-Merger,2017-04-01,9.55,5.37,57.85,-0.14,38.91,11.45,691.92,864.51
2083,BR-8755,State Bank of India (Parent),Hyderabad,Semi-Urban,2016,Pre-Merger,2017-04-01,9.44,6.23,48.72,1.05,42.02,13.84,542.63,756.72
2084,BR-5558,State Bank of India (Consolidated),Bhopal,Urban,2021,Post-Merger,2017-01-04,6.07,2.64,50.12,0.93,46.25,11.58,1219.37,1547.77
2085,BR-8579,State Bank of India (Parent),Bengaluru,Semi-Urban,2016,Pre-Merger,2017-04-01,11.48,6.22,61.2,0.15,47.35,13.44,237.11,332.43
2086,BR-3091,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2020,Post-Merger,2017-04-01,8.3,2.4,49.75,0.68,45.4,14.97,504.29,690.42
2087,BR-1305,State Bank of Bikaner and Jaipur,Hyderabad,Rural,2017,Pre-Merger,2017-01-04,6.42,3.68,55.35,-0.31,38.39,11.59,1162.49,1409.58
2088,BR-2909,State Bank of Mysore,Hyderabad,Semi-Urban,2017,Pre-Merger,2017-04-01,6.17,3.9,55.05,-0.55,44.14,13.94,626.89,897.73
2089,BR-3142,State Bank of India (Parent),Thiruvananthapuram,Rural,2017,Pre-Merger,2017-04-01,12.08,7.48,56.4,-0.1,46.69,11.93,1311.28,1607.13
2090,BR-9516,State Bank of Hyderabad,Hyderabad,Urban,2016,Pre-Merger,2017-04-01,3.24,1.81,59.89,-0.1,40.44,11.9,297.31,426.16
2091,BR-8093,State Bank of India (Consolidated),Mumbai Metro,Urban,2018,Post-Merger,2017-01-04,7.22,2.36,47.86,1.34,43.59,12.9,118.53,170.85
2092,BR-7767,State Bank of Mysore,Thiruvananthapuram,Metro,2015,Pre-Merger,2017-01-04,5.83,3.77,53.74,0.22,36.7,11.61,1367.18,1661.22
2093,BR-6210,State Bank of India (Consolidated),Jaipur,Metro,2018,Post-Merger,2017-01-04,7.07,3.06,51.21,0.76,47.55,12.65,130.74,161.32
2094,BR-6190,State Bank of India (Consolidated),Delhi NCR,Urban,2018,Post-Merger,2017-01-04,3.76,1.0,45.93,0.34,37.27,12.97,738.02,1006.64
2095,BR-8069,State Bank of India (Consolidated),Bengaluru,Semi-Urban,2020,Post-Merger,2017-04-01,8.22,2.86,41.22,0.94,51.43,13.79,777.27,1050.09
2096,BR-2878,State Bank of India (Parent),Bhopal,Semi-Urban,2015,Pre-Merger,2017-04-01,14.17,7.73,55.01,0.81,41.71,10.98,1173.88,1602.96
2097,BR-5794,State Bank of Hyderabad,Bhopal,Rural,2016,Pre-Merger,2017-04-01,11.41,7.46,55.8,0.93,41.67,11.77,789.74,1100.39
2098,BR-4566,State Bank of India (Consolidated),Lucknow,Urban,2021,Post-Merger,2017-01-04,5.39,2.42,49.12,0.85,49.18,13.77,1371.03,1948.57
2099,BR-9608,State Bank of India (Consolidated),Mumbai Metro,Urban,2018,Post-Merger,2017-04-01,5.5,1.61,37.61,0.87,47.27,13.26,488.77,653.43
2100,BR-3828,State Bank of Travancore,Bengaluru,Semi-Urban,2014,Pre-Merger,2017-01-04,8.48,5.3,52.77,1.2,44.76,9.91,251.2,323.15
2101,BR-5381,State Bank of Mysore,Thiruvananthapuram,Metro,2016,Pre-Merger,2017-04-01,10.27,6.29,58.99,-0.75,46.62,12.42,1332.85,1921.57
2102,BR-9532,State Bank of India (Parent),Kolkata,Metro,2017,Pre-Merger,2017-04-01,14.3,8.9,59.33,0.73,35.93,12.28,1457.35,1787.8
2103,BR-9679,State Bank of Patiala,Kolkata,Semi-Urban,2017,Pre-Merger,2017-01-04,10.84,5.97,55.09,0.39,37.86,12.67,720.89,1023.33
2104,BR-7174,State Bank of Hyderabad,Thiruvananthapuram,Semi-Urban,2016,Pre-Merger,2017-04-01,9.06,5.16,52.44,0.55,48.13,11.58,657.96,768.21
2105,BR-8513,State Bank of India (Consolidated),Bhopal,Metro,2019,Post-Merger,2017-04-01,4.46,1.89,43.28,0.35,45.73,13.28,665.72,879.03
2106,BR-8231,State Bank of Mysore,Bhopal,Rural,2017,Pre-Merger,2017-04-01,11.87,6.64,56.89,0.36,40.99,10.54,966.77,1151.81
2107,BR-1883,State Bank of Bikaner and Jaipur,Chandigarh,Rural,2016,Pre-Merger,2017-04-01,7.36,4.92,55.34,1.2,38.6,12.69,1272.22,1651.91
2108,BR-8030,State Bank of Bikaner and Jaipur,Kolkata,Metro,2016,Pre-Merger,2017-01-04,12.05,6.98,64.04,0.29,44.58,13.01,1033.68,1437.89
2109,BR-9934,State Bank of India (Parent),Delhi NCR,Rural,2014,Pre-Merger,2017-04-01,6.74,4.28,53.44,-0.65,45.98,12.57,1185.61,1474.57
2110,BR-9086,Bharatiya Mahila Bank,Bengaluru,Urban,2014,Pre-Merger,2017-04-01,6.0,3.01,52.79,0.25,37.57,10.36,1387.62,1629.3
2111,BR-6999,State Bank of Travancore,Thiruvananthapuram,Metro,2014,Pre-Merger,2017-04-01,8.36,4.88,50.82,0.35,38.0,11.28,1247.1,1803.4
2112,BR-4374,State Bank of Bikaner and Jaipur,Bhopal,Rural,2015,Pre-Merger,2017-01-04,6.82,4.59,57.02,0.9,35.97,13.41,1206.57,1564.33
2113,BR-4206,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2019,Post-Merger,2017-04-01,3.86,1.35,51.08,0.64,46.75,15.12,1422.89,1735.4
2114,BR-2932,State Bank of Bikaner and Jaipur,Bhopal,Rural,2014,Pre-Merger,2017-04-01,10.02,6.45,48.55,0.5,44.31,12.17,956.44,1306.92
2115,BR-4562,State Bank of India (Consolidated),Kolkata,Metro,2020,Post-Merger,2017-01-04,4.09,1.31,43.92,0.12,40.97,14.0,863.26,1186.63
2116,BR-8032,State Bank of India (Parent),Lucknow,Semi-Urban,2016,Pre-Merger,2017-04-01,11.71,6.16,57.64,0.38,46.8,13.04,481.37,638.63
2117,BR-2934,State Bank of India (Consolidated),Ahmedabad,Urban,2021,Post-Merger,2017-04-01,4.36,1.46,45.9,0.83,46.7,14.57,674.33,780.57
2118,BR-6826,State Bank of Travancore,Lucknow,Rural,2017,Pre-Merger,2017-01-04,12.91,8.4,53.8,0.56,40.17,12.15,1418.99,1772.06
2119,BR-5235,State Bank of India (Parent),Delhi NCR,Semi-Urban,2017,Pre-Merger,2017-04-01,12.5,7.51,54.49,0.84,33.59,12.33,823.25,1140.23
2120,BR-1698,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2019,Post-Merger,2017-01-04,4.99,2.21,47.76,0.35,46.57,11.71,864.23,1017.06
2121,BR-4756,State Bank of India (Parent),Thiruvananthapuram,Semi-Urban,2017,Pre-Merger,2017-04-01,12.95,6.79,48.52,0.1,41.67,13.22,1179.49,1584.56
2122,BR-2108,State Bank of India (Consolidated),Jaipur,Rural,2021,Post-Merger,2017-01-04,5.06,2.26,50.38,1.34,48.49,13.87,499.91,576.28
2123,BR-5974,State Bank of India (Consolidated),Kolkata,Semi-Urban,2021,Post-Merger,2017-04-01,6.82,1.94,51.16,0.79,50.68,11.5,1307.76,1628.81
2124,BR-3380,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2020,Post-Merger,2017-01-04,6.3,1.81,48.41,0.51,41.68,15.83,1276.78,1842.98
2125,BR-9327,State Bank of Mysore,Kolkata,Semi-Urban,2015,Pre-Merger,2017-01-04,5.66,3.6,52.87,0.29,41.34,12.08,968.91,1344.87
2126,BR-1566,State Bank of Hyderabad,Lucknow,Urban,2016,Pre-Merger,2017-04-01,8.86,5.41,59.19,0.38,37.88,11.24,261.71,365.31
2127,BR-8057,State Bank of India (Consolidated),Mumbai Metro,Rural,2020,Post-Merger,2017-04-01,5.11,1.32,43.73,1.49,41.07,14.29,966.19,1219.65
2128,BR-7630,State Bank of Mysore,Chandigarh,Semi-Urban,2016,Pre-Merger,2017-04-01,11.6,7.52,50.68,-0.13,48.38,14.21,389.49,516.56
2129,BR-6124,State Bank of India (Consolidated),Mumbai Metro,Semi-Urban,2018,Post-Merger,2017-04-01,4.17,1.84,48.57,1.39,49.97,11.81,382.0,508.52
2130,BR-5594,State Bank of India (Parent),Chandigarh,Urban,2017,Pre-Merger,2017-04-01,7.23,4.84,48.98,-0.57,48.12,11.87,1101.91,1425.74
2131,BR-7514,State Bank of India (Consolidated),Kolkata,Semi-Urban,2018,Post-Merger,2017-04-01,9.99,3.13,52.56,0.82,47.12,14.12,596.69,691.94
2132,BR-7275,State Bank of Hyderabad,Hyderabad,Urban,2015,Pre-Merger,2017-01-04,9.42,5.42,54.635,1.2,39.04,13.02,649.69,930.34
2133,BR-2365,State Bank of India (Consolidated),Chandigarh,Rural,2018,Post-Merger,2017-04-01,7.13,3.05,47.89,1.55,45.6,13.24,305.39,439.5
2134,BR-9168,State Bank of Mysore,Chennai,Metro,2017,Pre-Merger,2017-04-01,10.17,6.58,55.99,0.46,38.73,11.18,983.44,1347.23
2135,BR-8325,State Bank of Bikaner and Jaipur,Thiruvananthapuram,Rural,2017,Pre-Merger,2017-04-01,12.3,8.17,49.89,0.42,37.47,11.0,889.25,1213.45
2136,BR-6690,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,12.84,7.4,50.46,1.2,49.85,12.1,701.62,973.79
2137,BR-9708,State Bank of Bikaner and Jaipur,Ahmedabad,Urban,2014,Pre-Merger,2017-04-01,7.56,3.95,52.53,0.28,42.74,14.1,147.38,180.14
2138,BR-1331,State Bank of India (Parent),Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-04-01,10.44,5.63,53.36,-0.41,39.89,12.22,1262.75,1646.41
2139,BR-4420,State Bank of India (Parent),Bengaluru,Semi-Urban,2014,Pre-Merger,2017-04-01,15.42,7.87,52.24,0.25,38.75,10.38,1080.78,1364.46
2140,BR-6652,State Bank of India (Parent),Thiruvananthapuram,Semi-Urban,2015,Pre-Merger,2017-04-01,11.83,6.49,51.77,-0.01,44.77,12.78,1096.53,1473.43
2141,BR-2516,State Bank of India (Parent),Chennai,Urban,2016,Pre-Merger,2017-01-04,5.54,3.11,61.33,-0.22,35.8,11.45,1048.42,1488.95
2142,BR-4062,State Bank of India (Parent),Chandigarh,Metro,2015,Pre-Merger,2017-04-01,12.26,7.73,56.04,1.09,36.27,10.98,256.52,366.82
2143,BR-4871,State Bank of Patiala,Delhi NCR,Rural,2015,Pre-Merger,2017-04-01,11.52,6.77,50.88,0.7,37.31,11.67,998.15,1338.02
2144,BR-6989,State Bank of India (Consolidated),Delhi NCR,Rural,2020,Post-Merger,2017-04-01,5.99,2.33,45.79,1.16,42.06,14.8,1482.96,1967.43
2145,BR-5814,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2018,Post-Merger,2017-04-01,5.19,1.67,48.24,0.1,47.39,12.77,403.46,566.73
2146,BR-4157,State Bank of Patiala,Ahmedabad,Rural,2015,Pre-Merger,2017-04-01,6.69,3.99,52.81,1.2,41.34,11.96,710.66,1003.6
2147,BR-4411,State Bank of Hyderabad,Mumbai Metro,Urban,2016,Pre-Merger,2017-04-01,9.53,6.19,54.36,1.2,40.46,10.26,395.52,546.28
2148,BR-7389,State Bank of Bikaner and Jaipur,Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-01-04,6.57,3.89,50.72,0.59,41.61,12.99,1300.36,1844.65
2149,BR-7914,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2020,Post-Merger,2017-01-04,1.5,0.43,41.79,1.1,42.73,14.04,162.94,210.64
2150,BR-5167,State Bank of Patiala,Bhopal,Urban,2016,Pre-Merger,2017-04-01,7.56,4.73,55.23,0.2,38.81,11.47,640.4,796.89
2151,BR-9727,State Bank of India (Consolidated),Hyderabad,Urban,2018,Post-Merger,2017-04-01,5.86,2.36,45.71,0.86,46.46,16.01,488.8,570.27
2152,BR-6505,State Bank of India (Consolidated),Mumbai Metro,Semi-Urban,2018,Post-Merger,2017-04-01,4.81,1.79,47.88,0.72,49.63,14.69,1179.23,1461.49
2153,BR-2783,State Bank of India (Consolidated),Chennai,Metro,2019,Post-Merger,2017-04-01,7.6,3.22,46.86,1.23,41.58,14.42,1378.69,1731.95
2154,BR-7346,State Bank of India (Parent),Chandigarh,Urban,2015,Pre-Merger,2017-04-01,8.74,4.61,59.1,0.96,39.58,14.5,1038.37,1435.17
2155,BR-7118,State Bank of Mysore,Bhopal,Urban,2015,Pre-Merger,2017-04-01,6.61,3.5,55.38,0.64,43.06,11.0,116.97,146.0
2156,BR-1193,State Bank of India (Consolidated),Lucknow,Metro,2021,Post-Merger,2017-01-04,9.79,3.73,48.06,0.67,38.51,12.8,1485.39,2139.05
2157,BR-5991,State Bank of Bikaner and Jaipur,Bhopal,Urban,2016,Pre-Merger,2017-04-01,11.25,5.99,55.72,0.12,35.84,11.71,996.88,1389.5
2158,BR-9160,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2020,Post-Merger,2017-01-04,3.89,1.05,41.88,0.44,48.51,14.46,725.88,997.36
2159,BR-5017,State Bank of India (Consolidated),Mumbai Metro,Rural,2018,Post-Merger,2017-04-01,8.81,2.91,48.78,1.43,41.6,13.63,241.29,319.58
2160,BR-7310,State Bank of Patiala,Jaipur,Rural,2016,Pre-Merger,2017-04-01,9.81,4.99,47.14,0.47,46.25,14.5,396.6,527.85
2161,BR-7992,State Bank of India (Consolidated),Kolkata,Urban,2018,Post-Merger,2017-04-01,7.02,2.96,43.18,1.43,46.17,14.17,1445.91,1949.53
2162,BR-8049,State Bank of India (Consolidated),Bhopal,Urban,2018,Post-Merger,2017-04-01,5.4,1.48,47.08,0.41,49.75,12.97,1361.72,1819.0
2163,BR-4185,State Bank of India (Consolidated),Lucknow,Semi-Urban,2021,Post-Merger,2017-04-01,5.35,1.37,47.03,0.31,45.07,12.03,1009.28,1449.04
2164,BR-1285,State Bank of Hyderabad,Mumbai Metro,Urban,2015,Pre-Merger,2017-01-04,14.92,9.37,53.09,0.79,45.86,12.93,656.1,941.92
2165,BR-4113,State Bank of India (Consolidated),Chennai,Rural,2018,Post-Merger,2017-01-04,10.19,4.23,52.9,1.25,44.86,14.94,376.03,475.92
2166,BR-4716,State Bank of Patiala,Hyderabad,Urban,2016,Pre-Merger,2017-04-01,4.16,2.25,52.01,0.73,40.23,12.74,324.01,387.01
2167,BR-6401,State Bank of India (Consolidated),Lucknow,Semi-Urban,2018,Post-Merger,2017-04-01,5.49,1.61,50.02,0.57,46.9,13.85,951.65,1147.55
2168,BR-7466,State Bank of India (Consolidated),Mumbai Metro,Semi-Urban,2020,Post-Merger,2017-04-01,7.62,2.64,44.24,0.38,47.9,13.81,1498.49,2071.21
2169,BR-3985,State Bank of Bikaner and Jaipur,Jaipur,Semi-Urban,2016,Pre-Merger,2017-01-04,7.6,4.77,61.79,-0.17,38.59,12.78,420.16,543.02
2170,BR-5881,State Bank of India (Consolidated),Chennai,Urban,2020,Post-Merger,2017-04-01,4.45,1.12,44.69,0.57,44.98,16.07,306.8,376.46
2171,BR-6073,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2021,Post-Merger,2017-04-01,5.99,2.2,43.65,0.46,48.58,16.04,825.28,966.27
2172,BR-8851,State Bank of India (Parent),Thiruvananthapuram,Rural,2014,Pre-Merger,2017-01-04,9.78,6.04,57.37,-0.04,42.91,13.2,175.73,213.09
2173,BR-5928,State Bank of India (Consolidated),Bengaluru,Urban,2021,Post-Merger,2017-04-01,4.38,1.11,48.79,0.84,48.79,11.5,961.7,1108.24
2174,BR-1025,State Bank of Patiala,Thiruvananthapuram,Rural,2016,Pre-Merger,2017-04-01,6.4,3.57,56.06,0.43,32.96,13.6,460.95,659.26
2175,BR-6897,State Bank of India (Consolidated),Bengaluru,Urban,2019,Post-Merger,2017-04-01,4.89,1.69,44.03,0.81,37.91,14.78,159.14,200.27
2176,BR-7900,State Bank of India (Parent),Ahmedabad,Metro,2017,Pre-Merger,2017-04-01,6.67,4.28,46.46,0.84,36.87,10.53,949.99,1232.2
2177,BR-4498,State Bank of India (Consolidated),Jaipur,Semi-Urban,2021,Post-Merger,2017-01-04,4.28,1.89,50.47,1.02,42.49,14.48,1158.51,1631.06
2178,BR-8671,State Bank of India (Parent),Chandigarh,Rural,2016,Pre-Merger,2017-04-01,7.18,4.24,51.65,0.87,44.11,11.63,289.92,387.05
2179,BR-5540,State Bank of India (Parent),Mumbai Metro,Semi-Urban,2016,Pre-Merger,2017-01-04,6.33,4.18,50.98,0.09,44.54,12.76,565.46,760.15
2180,BR-4178,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2019,Post-Merger,2017-04-01,6.31,2.23,43.98,0.85,46.36,14.09,205.59,268.45
2181,BR-3927,State Bank of India (Parent),Bhopal,Metro,2015,Pre-Merger,2017-04-01,11.44,6.73,53.81,0.96,41.6,12.28,241.46,297.27
2182,BR-2660,State Bank of Mysore,Delhi NCR,Metro,2017,Pre-Merger,2017-01-04,13.05,8.59,53.89,0.45,40.51,11.5,956.86,1285.0
2183,BR-7222,State Bank of Bikaner and Jaipur,Chennai,Metro,2014,Pre-Merger,2017-04-01,6.98,4.54,57.26,0.27,46.27,10.36,145.38,183.33
2184,BR-1773,State Bank of India (Parent),Kolkata,Semi-Urban,2014,Pre-Merger,2017-01-04,13.05,8.86,57.22,1.2,39.86,11.87,1484.74,1909.11
2185,BR-1973,State Bank of India (Consolidated),Chandigarh,Urban,2019,Post-Merger,2017-04-01,4.06,1.39,47.93,0.1,46.36,15.1,790.2,1105.72
2186,BR-1438,State Bank of India (Consolidated),Ahmedabad,Urban,2018,Post-Merger,2017-01-04,5.84,2.38,45.24,0.97,51.38,12.5,528.55,712.22
2187,BR-7924,State Bank of India (Parent),Jaipur,Urban,2015,Pre-Merger,2017-01-04,9.67,5.82,60.18,-0.23,39.64,10.53,1269.51,1835.76
2188,BR-8599,State Bank of India (Consolidated),Mumbai Metro,Rural,2018,Post-Merger,2017-04-01,5.36,1.93,44.17,0.49,41.92,13.69,559.47,758.25
2189,BR-8245,State Bank of Patiala,Bengaluru,Semi-Urban,2015,Pre-Merger,2017-04-01,7.45,4.8,47.32,-0.5,45.04,13.34,1127.41,1543.98
2190,BR-9644,State Bank of India (Consolidated),Hyderabad,Urban,2019,Post-Merger,2017-04-01,8.87,2.89,49.22,0.83,44.47,13.21,270.19,378.44
2191,BR-8464,State Bank of India (Parent),Kolkata,Rural,2015,Pre-Merger,2017-04-01,14.29,9.09,55.47,-0.14,39.8,11.49,155.32,199.36
2192,BR-7551,State Bank of India (Consolidated),Mumbai Metro,Metro,2020,Post-Merger,2017-04-01,7.46,2.15,50.31,0.24,43.47,14.92,662.08,842.51
2193,BR-3819,State Bank of India (Parent),Chandigarh,Metro,2016,Pre-Merger,2017-04-01,15.12,10.16,60.04,0.47,51.14,11.41,725.3,896.67
2194,BR-6128,State Bank of India (Consolidated),Thiruvananthapuram,Semi-Urban,2020,Post-Merger,2017-04-01,5.83,1.87,47.66,1.03,42.8,11.67,1441.87,1921.42
2195,BR-2868,State Bank of India (Parent),Kolkata,Urban,2015,Pre-Merger,2017-01-04,8.01,5.43,53.52,0.1,51.65,11.52,219.7,252.73
2196,BR-4655,State Bank of India (Consolidated),Jaipur,Semi-Urban,2021,Post-Merger,2017-04-01,5.57,2.2,41.11,0.81,44.68,14.62,1130.33,1383.11
2197,BR-4892,State Bank of Bikaner and Jaipur,Jaipur,Semi-Urban,2015,Pre-Merger,2017-01-04,3.84,2.53,55.51,0.34,46.01,13.4,359.59,421.24
2198,BR-4733,State Bank of India (Consolidated),Chennai,Urban,2020,Post-Merger,2017-04-01,4.8,1.45,51.24,1.24,38.18,14.82,1287.65,1754.95
2199,BR-8334,State Bank of Patiala,Lucknow,Urban,2014,Pre-Merger,2017-04-01,11.28,6.95,58.69,0.27,43.12,14.14,615.37,737.01
2200,BR-1267,State Bank of Mysore,Delhi NCR,Metro,2017,Pre-Merger,2017-04-01,9.59,5.23,56.56,0.48,40.0,12.37,746.16,955.52
2201,BR-5317,State Bank of India (Parent),Kolkata,Semi-Urban,2014,Pre-Merger,2017-04-01,11.15,7.24,54.2,0.36,37.06,13.21,1160.4,1493.71
2202,BR-3808,State Bank of India (Parent),Chennai,Semi-Urban,2017,Pre-Merger,2017-04-01,13.22,7.26,48.99,-0.33,39.62,13.66,948.43,1205.75
2203,BR-7363,State Bank of India (Consolidated),Chennai,Urban,2018,Post-Merger,2017-04-01,8.67,2.56,44.72,0.39,46.51,14.17,1038.52,1229.62
2204,BR-4316,State Bank of India (Parent),Thiruvananthapuram,Metro,2017,Pre-Merger,2017-04-01,6.75,4.52,55.83,1.02,34.95,11.5,891.47,1167.78
2205,BR-1550,State Bank of India (Parent),Chennai,Urban,2017,Pre-Merger,2017-04-01,16.42,10.51,55.38,-0.21,43.64,12.32,362.45,426.05
2206,BR-8375,State Bank of India (Consolidated),Kolkata,Metro,2019,Post-Merger,2017-04-01,3.98,1.78,58.0,0.92,45.42,16.43,766.49,966.07
2207,BR-3261,State Bank of India (Consolidated),Bengaluru,Metro,2021,Post-Merger,2017-04-01,4.3,1.62,46.56,0.61,44.97,14.22,758.36,1067.57
2208,BR-9521,State Bank of India (Consolidated),Bhopal,Semi-Urban,2018,Post-Merger,2017-04-01,7.07,2.94,47.58,0.71,46.0,13.32,1030.32,1298.32
2209,BR-9672,State Bank of India (Consolidated),Bhopal,Urban,2019,Post-Merger,2017-04-01,5.32,1.99,51.66,0.69,42.32,14.99,767.95,923.81
2210,BR-6038,State Bank of India (Parent),Chandigarh,Urban,2016,Pre-Merger,2017-04-01,14.33,7.76,49.54,1.2,39.04,14.5,994.91,1235.9
2211,BR-2391,State Bank of India (Consolidated),Thiruvananthapuram,Rural,2018,Post-Merger,2017-01-04,6.67,2.0,43.75,0.54,46.35,14.75,1157.99,1404.45
2212,BR-7460,State Bank of India (Parent),Jaipur,Metro,2014,Pre-Merger,2017-01-04,6.04,3.85,52.44,0.39,46.5,12.41,472.09,669.99
2213,BR-1237,State Bank of Mysore,Bengaluru,Urban,2016,Pre-Merger,2017-01-04,5.14,5.65,54.12,0.92,40.85,12.14,1160.42,1580.31
2214,BR-5768,State Bank of India (Parent),Chennai,Rural,2014,Pre-Merger,2017-01-04,11.49,6.02,56.75,0.75,45.52,11.76,194.69,260.38
2215,BR-3199,State Bank of India (Consolidated),Chennai,Rural,2021,Post-Merger,2017-04-01,2.81,1.06,49.66,0.72,43.52,13.21,157.08,214.77
2216,BR-1181,State Bank of India (Consolidated),Delhi NCR,Urban,2018,Post-Merger,2017-04-01,3.3,0.95,54.44,1.6,41.76,11.82,764.55,914.12
2217,BR-9501,State Bank of India (Parent),Jaipur,Urban,2015,Pre-Merger,2017-01-04,9.76,6.1,54.34,1.08,36.11,13.36,221.27,292.77
2218,BR-1589,State Bank of India (Consolidated),Chennai,Urban,2020,Post-Merger,2017-04-01,6.99,2.64,43.63,0.93,50.66,14.1,709.47,851.18
2219,BR-5827,State Bank of India (Parent),Bhopal,Rural,2017,Pre-Merger,2017-04-01,7.31,4.45,54.84,0.03,44.02,10.77,1263.98,1748.27
2220,BR-9234,State Bank of India (Consolidated),Delhi NCR,Rural,2018,Post-Merger,2017-04-01,6.24,2.47,52.39,0.37,46.8,13.28,1460.39,1698.55
2221,BR-1537,State Bank of India (Parent),Bhopal,Rural,2017,Pre-Merger,2017-04-01,12.17,7.84,59.33,0.77,39.15,10.39,95.06,134.17
2222,BR-8197,State Bank of India (Parent),Chennai,Rural,2016,Pre-Merger,2017-04-01,8.53,5.17,54.68,0.15,46.19,10.71,849.04,1042.97
2223,BR-7041,State Bank of India (Parent),Hyderabad,Metro,2015,Pre-Merger,2017-04-01,5.5,2.91,61.77,0.44,37.01,10.72,972.97,1190.21
2224,BR-8837,State Bank of India (Consolidated),Jaipur,Urban,2018,Post-Merger,2017-01-04,5.06,1.85,50.44,0.74,44.85,15.15,1322.11,1545.82
2225,BR-7833,State Bank of India (Parent),Hyderabad,Urban,2014,Pre-Merger,2017-04-01,16.56,10.12,50.33,0.88,44.79,11.49,606.12,766.51
2226,BR-5891,State Bank of Bikaner and Jaipur,Thiruvananthapuram,Semi-Urban,2014,Pre-Merger,2017-04-01,12.09,6.59,50.56,0.72,36.95,14.34,533.22,764.53
