record_id,branch_code,entity_name,circle_zone,branch_tier,fiscal_year,period_type,merger_cutoff_date,gross_npa_pct,net_npa_pct,cost_to_income_pct,roa_pct,casa_ratio_pct,car_crar_pct,advances_inr_cr,deposits_inr_cr
2035,BR-4271,State Bank of India (Consolidated),Lucknow,Rural,2019,Post-Merger,01/04/2017,6.91%,3.06%,50.46%,0.62%,46.81%,15.11%,997.38,"1,290.83"
2036,BR-6259,State Bank of Patiala,Jaipur,Semi-Urban,2014,Pre-Merger,2017-04-01,13.68%,7.28%,53.79%,0.73%,30.80%,11.28%,478.38,678.59
2037,BR-6982,State Bank of Patiala,Jaipur,Urban,2015,Pre-Merger,2017-04-01,7.44%,4.64%,58.96%,0.67%,48.06%,13.74%,196.25,265.15
2038,BR-3168,State Bank of India (Consolidated),Ahmedabad,Rural,2019,Post-Merger,2017-04-01,9.49%,4.12%,43.37%,1.14%,52.77%,14.34%,354.58,433.95
2039,BR-8483,State Bank of India (Consolidated),Ahmedabad,Urban,2018,Post-Merger,2017-04-01,2.69%,1.04%,50.18%,0.67%,46.61%,11.80%,482.37,679.30
2040,BR-6334,State Bank of India (Consolidated),Jaipur,Metro,2020,Post-Merger,2017-04-01,4.94%,1.77%,44.86%,1.23%,42.35%,13.81%,420.32,504.11
2041,BR-1827,State Bank of Travancore,Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,9.54%,5.21%,55.01%,0.06%,38.95%,12.33%,881.21,"1,116.64"
2042,BR-7857,State Bank of Hyderabad,Jaipur,Urban,2016,Pre-Merger,2017-04-01,7.94%,5.01%,57.33%,0.39%,42.18%,11.62%,"1,250.72","1,701.97"
2043,BR-6279,State Bank of India (Consolidated),Chandigarh,Rural,2019,Post-Merger,2017-04-01,5.08%,1.59%,49.36%,0.58%,38.75%,13.53%,683.30,940.46
2044,BR-8796,State Bank of India (Consolidated),Delhi NCR,Metro,2021,Post-Merger,2017-04-01,5.02%,1.47%,48.16%,1.34%,41.76%,13.35%,478.28,611.62
2045,BR-5968,State Bank of India (Consolidated),Lucknow,Urban,2018,Post-Merger,01/04/2017,5.22%,1.37%,47.47%,0.90%,51.97%,14.64%,920.14,"1,214.20"
2046,BR-1598,State Bank of India (Consolidated),Delhi NCR,Urban,2021,Post-Merger,2017-04-01,2.13%,0.55%,51.27%,0.22%,47.06%,13.98%,887.11,"1,225.46"
2047,BR-6615,State Bank of India (Parent),Mumbai Metro,Metro,2015,Pre-Merger,01/04/2017,6.23%,3.42%,51.19%,0.26%,37.56%,11.87%,"1,204.92","1,547.71"
2048,BR-2904,State Bank of India (Consolidated),Lucknow,Metro,2019,Post-Merger,2017-04-01,2.97%,0.76%,48.23%,1.11%,45.82%,15.72%,931.30,"1,266.81"
2049,BR-3227,State Bank of India (Consolidated),Chennai,Urban,2021,Post-Merger,2017-04-01,5.45%,2.40%,46.48%,0.31%,44.48%,15.03%,204.58,256.06
2050,BR-6233,State Bank of India (Parent),Thiruvananthapuram,Rural,2017,Pre-Merger,2017-04-01,14.32%,9.68%,48.77%,-0.13%,38.78%,11.70%,"1,498.77","1,856.28"
2051,BR-2547,State Bank of India (Consolidated),Hyderabad,Metro,2020,Post-Merger,2017-04-01,7.59%,1.97%,42.58%,0.35%,42.23%,13.36%,"1,415.78","1,700.57"
2052,BR-3392,State Bank of Patiala,Chandigarh,Metro,2015,Pre-Merger,2017-04-01,11.20%,6.56%,53.58%,1.05%,44.78%,12.15%,919.71,"1,300.68"
2053,BR-3581,State Bank of India (Consolidated),Delhi NCR,Semi-Urban,2019,Post-Merger,2017-04-01,5.62%,2.22%,49.45%,0.80%,36.31%,12.32%,562.52,755.65
2054,BR-9963,State Bank of Patiala,Bengaluru,Metro,2015,Pre-Merger,01/04/2017,10.30%,5.86%,49.70%,0.97%,35.27%,13.43%,470.57,624.74
2055,BR-1709,State Bank of Travancore,Mumbai Metro,Semi-Urban,2014,Pre-Merger,2017-04-01,8.29%,4.84%,53.96%,0.81%,43.69%,11.18%,621.54,888.57
2056,BR-3716,State Bank of India (Consolidated),Hyderabad,Semi-Urban,2020,Post-Merger,2017-04-01,5.90%,2.30%,48.58%,1.27%,46.03%,15.43%,405.66,532.43
2057,BR-7323,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2020,Post-Merger,2017-04-01,10.02%,4.27%,45.08%,0.88%,46.16%,15.31%,454.66,581.59
2058,BR-8148,State Bank of India (Consolidated)   ,Kolkata,Urban,2021,Post-Merger,01/04/2017,6.45%,2.08%,48.95%,0.12%,45.82%,13.15%,846.35,"1,067.86"
2059,BR-9313,State Bank of India (Parent),Lucknow,Urban,2017,Pre-Merger,2017-04-01,8.24%,5.40%,53.23%,0.98%,36.62%,12.90%,"1,114.97","1,285.06"
2060,BR-6263,State Bank of Bikaner and Jaipur,Hyderabad,Metro,2016,Pre-Merger,01/04/2017,7.22%,3.83%,47.87%,-0.17%,38.27%,13.44%,989.76,"1,338.33"
2061,BR-9275,State Bank of India (Parent),Chennai,Rural,2017,Pre-Merger,2017-04-01,12.21%,7.59%,52.36%,0.50%,40.76%,12.86%,"1,283.04","1,784.20"
2062,BR-8156,State Bank of India (Parent),Kolkata,Metro,2015,Pre-Merger,2017-04-01,5.31%,3.12%,52.13%,0.63%,40.14%,12.76%,331.31,444.40
2063,BR-3448,State Bank of India (Consolidated),Bhopal,Metro,2019,Post-Merger,2017-04-01,5.45%,2.02%,58.00%,0.67%,43.67%,14.55%,471.03,644.92
2064,BR-3894,State Bank of India (Parent),Jaipur,Metro,2015,Pre-Merger,2017-04-01,11.04%,6.99%,53.62%,0.95%,34.26%,11.38%,"1,325.25","1,741.82"
2065,BR-6493,State Bank of India (Consolidated),Chennai,Semi-Urban,2018,Post-Merger,2017-04-01,9.45%,3.09%,44.00%,0.10%,43.14%,13.59%,"1,015.43","1,275.81"
2066,BR-8849,State Bank of India (Consolidated),Hyderabad,Metro,2021,Post-Merger,2017-04-01,6.20%,2.78%,44.53%,0.10%,46.69%,15.68%,132.91,186.46
2067,BR-1159,State Bank of India (Consolidated),Lucknow,Urban,2019,Post-Merger,01/04/2017,7.43%,2.76%,43.67%,1.08%,48.43%,14.92%,900.62,"1,232.27"
2068,BR-5942,State Bank of Travancore,Kolkata,Metro,2016,Pre-Merger,01/04/2017,9.10%,5.40%,47.84%,0.27%,38.68%,12.65%,777.41,992.28
2069,BR-1968,State Bank of Hyderabad,Ahmedabad,Urban,2014,Pre-Merger,2017-04-01,5.86%,3.57%,52.71%,0.27%,35.63%,12.95%,"1,389.38","1,614.34"
2070,BR-6421,State Bank of India (Consolidated),Lucknow,Urban,2021,Post-Merger,01/04/2017,9.42%,2.59%,44.25%,1.26%,46.18%,14.18%,329.69,422.90
2071,BR-1056,State Bank of India (Consolidated),Jaipur,Semi-Urban,2018,Post-Merger,2017-04-01,6.54%,2.02%,47.07%,0.73%,42.50%,11.61%,424.04,573.14
2072,BR-5477,State Bank of India (Consolidated),Bhopal,Rural,2020,Post-Merger,2017-04-01,6.99%,2.27%,41.17%,1.53%,43.10%,13.79%,317.97,400.67
2073,BR-5342,State Bank of Travancore,Bengaluru,Urban,2014,Pre-Merger,2017-04-01,8.98%,5.74%,53.91%,0.33%,46.04%,12.43%,338.64,475.73
2074,BR-6615,State Bank of India (Consolidated),Jaipur,Semi-Urban,2018,Post-Merger,01/04/2017,4.78%,1.31%,51.42%,0.34%,43.82%,13.07%,"1,078.27","1,450.53"
2075,BR-7871,State Bank of India (Consolidated),Bhopal,Rural,2019,Post-Merger,2017-04-01,3.71%,1.29%,43.37%,0.73%,40.76%,14.81%,626.93,837.07
2076,BR-4560,State Bank of India (Consolidated),Hyderabad,Urban,2021,Post-Merger,2017-04-01,6.76%,1.92%,44.50%,0.77%,49.85%,16.31%,369.86,513.87
2077,BR-6403,State Bank of Bikaner and Jaipur,Delhi NCR,Metro,2017,Pre-Merger,2017-04-01,8.67%,4.99%,56.32%,-0.28%,41.64%,10.40%,405.94,484.11
2078,BR-9165,State Bank of India (Consolidated),Lucknow,Urban,2018,Post-Merger,2017-04-01,7.21%,2.54%,48.29%,1.03%,50.25%,12.80%,583.66,797.33
2079,BR-2014,State Bank of Mysore,Jaipur,Metro,2014,Pre-Merger,01/04/2017,13.58%,8.66%,48.88%,-0.52%,43.06%,12.81%,188.74,250.19
2080,BR-6772,State Bank of India (Consolidated),Chennai,Metro,2018,Post-Merger,2017-04-01,7.61%,3.04%,48.26%,0.67%,45.65%,13.01%,709.65,863.31
2081,BR-5380,State Bank of Hyderabad,Bhopal,Metro,2014,Pre-Merger,01/04/2017,6.05%,3.68%,57.85%,-0.66%,41.96%,13.17%,685.78,918.23
2082,BR-7940,State Bank of Patiala,Kolkata,Semi-Urban,2014,Pre-Merger,2017-04-01,9.55%,5.37%,57.85%,-0.14%,38.91%,11.45%,691.92,864.51
2083,BR-8755,State Bank of India (Parent),Hyderabad,Semi-Urban,2016,Pre-Merger,2017-04-01,9.44%,6.23%,48.72%,1.05%,42.02%,13.84%,542.63,756.72
2084,BR-5558,State Bank of India (Consolidated),Bhopal,Urban,2021,Post-Merger,01/04/2017,6.07%,2.64%,50.12%,0.93%,46.25%,11.58%,"1,219.37","1,547.77"
2085,BR-8579,State Bank of India (Parent),Bengaluru,Semi-Urban,2016,Pre-Merger,2017-04-01,11.48%,6.22%,61.20%,0.15%,47.35%,13.44%,237.11,332.43
2086,BR-3091,State Bank of India (Consolidated),Thiruvananthapuram,Urban,2020,Post-Merger,2017-04-01,8.30%,2.40%,49.75%,0.68%,45.40%,14.97%,504.29,690.42
2087,BR-1305,State Bank of Bikaner and Jaipur,Hyderabad,Rural,2017,Pre-Merger,01/04/2017,6.42%,3.68%,55.35%,-0.31%,38.39%,11.59%,"1,162.49","1,409.58"
2088,BR-2909,State Bank of Mysore,Hyderabad,Semi-Urban,2017,Pre-Merger,2017-04-01,6.17%,3.90%,55.05%,-0.55%,44.14%,13.94%,626.89,897.73
2089,BR-3142,State Bank of India (Parent),Thiruvananthapuram,Rural,2017,Pre-Merger,2017-04-01,12.08%,7.48%,56.40%,-0.10%,46.69%,11.93%,"1,311.28","1,607.13"
2090,BR-9516,State Bank of Hyderabad,Hyderabad,Urban,2016,Pre-Merger,2017-04-01,3.24%,1.81%,59.89%,-0.10%,40.44%,11.90%,297.31,426.16
2091,BR-8093,State Bank of India (Consolidated),Mumbai Metro,Urban,2018,Post-Merger,01/04/2017,7.22%,2.36%,47.86%,1.34%,43.59%,12.90%,118.53,170.85
2092,BR-7767,State Bank of Mysore,Thiruvananthapuram,Metro,2015,Pre-Merger,01/04/2017,5.83%,3.77%,53.74%,0.22%,36.70%,11.61%,"1,367.18","1,661.22"
2093,BR-6210,State Bank of India (Consolidated),Jaipur,Metro,2018,Post-Merger,01/04/2017,7.07%,3.06%,51.21%,0.76%,47.55%,12.65%,130.74,161.32
2094,BR-6190,State Bank of India (Consolidated),Delhi NCR,Urban,2018,Post-Merger,01/04/2017,3.76%,1.00%,45.93%,0.34%,37.27%,12.97%,738.02,"1,006.64"
2095,BR-8069,State Bank of India (Consolidated),Bengaluru,Semi-Urban,2020,Post-Merger,2017-04-01,8.22%,2.86%,41.22%,0.94%,51.43%,13.79%,777.27,"1,050.09"
2096,BR-2878,State Bank of India (Parent),Bhopal,Semi-Urban,2015,Pre-Merger,2017-04-01,14.17%,7.73%,55.01%,0.81%,41.71%,10.98%,"1,173.88","1,602.96"
2097,BR-5794,State Bank of Hyderabad,Bhopal,Rural,2016,Pre-Merger,2017-04-01,11.41%,7.46%,55.80%,0.93%,41.67%,11.77%,789.74,"1,100.39"
2098,BR-4566,State Bank of India (Consolidated),Lucknow,Urban,2021,Post-Merger,01/04/2017,5.39%,2.42%,49.12%,0.85%,49.18%,13.77%,"1,371.03","1,948.57"
2099,BR-9608,State Bank of India (Consolidated),Mumbai Metro,Urban,2018,Post-Merger,2017-04-01,5.50%,1.61%,37.61%,0.87%,47.27%,13.26%,488.77,653.43
2100,BR-3828,State Bank of Travancore,Bengaluru,Semi-Urban,2014,Pre-Merger,01/04/2017,8.48%,5.30%,52.77%,1.20%,44.76%,9.91%,251.20,323.15
2101,BR-5381,State Bank of Mysore,Thiruvananthapuram,Metro,2016,Pre-Merger,2017-04-01,10.27%,6.29%,58.99%,-0.75%,46.62%,12.42%,"1,332.85","1,921.57"
2102,BR-9532,State Bank of India (Parent),Kolkata,Metro,2017,Pre-Merger,2017-04-01,14.30%,8.90%,59.33%,0.73%,35.93%,12.28%,"1,457.35","1,787.80"
2103,BR-9679,State Bank of Patiala,Kolkata,Semi-Urban,2017,Pre-Merger,01/04/2017,10.84%,5.97%,55.09%,0.39%,37.86%,12.67%,720.89,"1,023.33"
2104,BR-7174,State Bank of Hyderabad,Thiruvananthapuram,Semi-Urban,2016,Pre-Merger,2017-04-01,9.06%,5.16%,52.44%,0.55%,48.13%,11.58%,657.96,768.21
2105,BR-8513,State Bank of India (Consolidated),Bhopal,Metro,2019,Post-Merger,2017-04-01,4.46%,1.89%,43.28%,0.35%,45.73%,13.28%,665.72,879.03
2106,BR-8231,State Bank of Mysore,Bhopal,Rural,2017,Pre-Merger,2017-04-01,11.87%,6.64%,56.89%,0.36%,40.99%,10.54%,966.77,"1,151.81"
2107,BR-1883,State Bank of Bikaner and Jaipur,Chandigarh,Rural,2016,Pre-Merger,2017-04-01,7.36%,4.92%,55.34%,1.20%,38.60%,12.69%,"1,272.22","1,651.91"
2108,BR-8030,State Bank of Bikaner and Jaipur,Kolkata,Metro,2016,Pre-Merger,01/04/2017,12.05%,6.98%,64.04%,0.29%,44.58%,13.01%,"1,033.68","1,437.89"
2109,BR-9934,State Bank of India (Parent),Delhi NCR,Rural,2014,Pre-Merger,2017-04-01,6.74%,4.28%,53.44%,-0.65%,45.98%,12.57%,"1,185.61","1,474.57"
2110,BR-9086,Bharatiya Mahila Bank,Bengaluru,Urban,2014,Pre-Merger,2017-04-01,6.00%,3.01%,52.79%,0.25%,37.57%,10.36%,"1,387.62","1,629.30"
2111,BR-6999,State Bank of Travancore,Thiruvananthapuram,Metro,2014,Pre-Merger,2017-04-01,8.36%,4.88%,50.82%,0.35%,38.00%,11.28%,"1,247.10","1,803.40"
2112,BR-4374,State Bank of Bikaner and Jaipur,Bhopal,Rural,2015,Pre-Merger,01/04/2017,6.82%,4.59%,57.02%,0.90%,35.97%,13.41%,"1,206.57","1,564.33"
2113,BR-4206,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2019,Post-Merger,2017-04-01,3.86%,1.35%,51.08%,0.64%,46.75%,15.12%,"1,422.89","1,735.40"
2114,BR-2932,State Bank of Bikaner and Jaipur,Bhopal,Rural,2014,Pre-Merger,2017-04-01,10.02%,6.45%,48.55%,0.50%,44.31%,12.17%,956.44,"1,306.92"
2115,BR-4562,State Bank of India (Consolidated)   ,Kolkata,Metro,2020,Post-Merger,01/04/2017,4.09%,1.31%,43.92%,0.12%,40.97%,14.00%,863.26,"1,186.63"
2116,BR-8032,State Bank of India (Parent),Lucknow,Semi-Urban,2016,Pre-Merger,2017-04-01,11.71%,6.16%,57.64%,0.38%,46.80%,13.04%,481.37,638.63
2117,BR-2934,State Bank of India (Consolidated),Ahmedabad,Urban,2021,Post-Merger,2017-04-01,4.36%,1.46%,45.90%,0.83%,46.70%,14.57%,674.33,780.57
2118,BR-6826,State Bank of Travancore   ,Lucknow,Rural,2017,Pre-Merger,01/04/2017,12.91%,8.40%,53.80%,0.56%,40.17%,12.15%,"1,418.99","1,772.06"
2119,BR-5235,State Bank of India (Parent),Delhi NCR,Semi-Urban,2017,Pre-Merger,2017-04-01,12.50%,7.51%,54.49%,0.84%,33.59%,12.33%,823.25,"1,140.23"
2120,BR-1698,State Bank of India (Consolidated)   ,Thiruvananthapuram,Semi-Urban,2019,Post-Merger,01/04/2017,4.99%,2.21%,47.76%,0.35%,46.57%,11.71%,864.23,"1,017.06"
2121,BR-4756,State Bank of India (Parent),Thiruvananthapuram,Semi-Urban,2017,Pre-Merger,2017-04-01,12.95%,6.79%,48.52%,0.10%,41.67%,13.22%,"1,179.49","1,584.56"
2122,BR-2108,State Bank of India (Consolidated)   ,Jaipur,Rural,2021,Post-Merger,01/04/2017,5.06%,2.26%,50.38%,1.34%,48.49%,13.87%,499.91,576.28
2123,BR-5974,State Bank of India (Consolidated),Kolkata,Semi-Urban,2021,Post-Merger,2017-04-01,6.82%,1.94%,51.16%,0.79%,50.68%,11.50%,"1,307.76","1,628.81"
2124,BR-3380,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2020,Post-Merger,01/04/2017,6.30%,1.81%,48.41%,0.51%,41.68%,15.83%,"1,276.78","1,842.98"
2125,BR-9327,State Bank of Mysore,Kolkata,Semi-Urban,2015,Pre-Merger,01/04/2017,5.66%,3.60%,52.87%,0.29%,41.34%,12.08%,968.91,"1,344.87"
2126,BR-1566,State Bank of Hyderabad,Lucknow,Urban,2016,Pre-Merger,2017-04-01,8.86%,5.41%,59.19%,0.38%,37.88%,11.24%,261.71,365.31
2127,BR-8057,State Bank of India (Consolidated),Mumbai Metro,Rural,2020,Post-Merger,2017-04-01,5.11%,1.32%,43.73%,1.49%,41.07%,14.29%,966.19,"1,219.65"
2128,BR-7630,State Bank of Mysore,Chandigarh,Semi-Urban,2016,Pre-Merger,2017-04-01,11.60%,7.52%,50.68%,-0.13%,48.38%,14.21%,389.49,516.56
2129,BR-6124,State Bank of India (Consolidated),Mumbai Metro,Semi-Urban,2018,Post-Merger,2017-04-01,4.17%,1.84%,48.57%,1.39%,49.97%,11.81%,382.00,508.52
2130,BR-5594,State Bank of India (Parent),Chandigarh,Urban,2017,Pre-Merger,2017-04-01,7.23%,4.84%,48.98%,-0.57%,48.12%,11.87%,"1,101.91","1,425.74"
2131,BR-7514,State Bank of India (Consolidated),Kolkata,Semi-Urban,2018,Post-Merger,2017-04-01,9.99%,3.13%,52.56%,0.82%,47.12%,14.12%,596.69,691.94
2132,BR-7275,State Bank of Hyderabad   ,Hyderabad,Urban,2015,Pre-Merger,01/04/2017,9.42%,,,1.20%,39.04%,13.02%,649.69,930.34
2133,BR-2365,State Bank of India (Consolidated),Chandigarh,Rural,2018,Post-Merger,2017-04-01,7.13%,3.05%,47.89%,1.55%,45.60%,13.24%,305.39,439.50
2134,BR-9168,State Bank of Mysore,Chennai,Metro,2017,Pre-Merger,2017-04-01,10.17%,6.58%,55.99%,0.46%,38.73%,11.18%,983.44,"1,347.23"
2135,BR-8325,State Bank of Bikaner and Jaipur,Thiruvananthapuram,Rural,2017,Pre-Merger,2017-04-01,12.30%,8.17%,49.89%,0.42%,37.47%,11.00%,889.25,"1,213.45"
2136,BR-6690,State Bank of India (Parent),Bhopal,Semi-Urban,2014,Pre-Merger,2017-04-01,12.84%,7.40%,50.46%,1.20%,49.85%,12.10%,701.62,973.79
2137,BR-9708,State Bank of Bikaner and Jaipur,Ahmedabad,Urban,2014,Pre-Merger,2017-04-01,7.56%,3.95%,52.53%,0.28%,42.74%,14.10%,147.38,180.14
2138,BR-1331,State Bank of India (Parent),Mumbai Metro,Semi-Urban,2015,Pre-Merger,2017-04-01,10.44%,5.63%,53.36%,-0.41%,39.89%,12.22%,"1,262.75","1,646.41"
2139,BR-4420,State Bank of India (Parent),Bengaluru,Semi-Urban,2014,Pre-Merger,2017-04-01,15.42%,7.87%,52.24%,0.25%,38.75%,10.38%,"1,080.78","1,364.46"
2140,BR-6652,State Bank of India (Parent),Thiruvananthapuram,Semi-Urban,2015,Pre-Merger,2017-04-01,11.83%,6.49%,51.77%,-0.01%,44.77%,12.78%,"1,096.53","1,473.43"
2141,BR-2516,State Bank of India (Parent),Chennai,Urban,2016,Pre-Merger,01/04/2017,5.54%,3.11%,61.33%,-0.22%,35.80%,11.45%,"1,048.42","1,488.95"
2142,BR-4062,State Bank of India (Parent),Chandigarh,Metro,2015,Pre-Merger,2017-04-01,12.26%,7.73%,56.04%,1.09%,36.27%,10.98%,256.52,366.82
2143,BR-4871,State Bank of Patiala,Delhi NCR,Rural,2015,Pre-Merger,2017-04-01,11.52%,6.77%,50.88%,0.70%,37.31%,11.67%,998.15,"1,338.02"
2144,BR-6989,State Bank of India (Consolidated),Delhi NCR,Rural,2020,Post-Merger,2017-04-01,5.99%,2.33%,45.79%,1.16%,42.06%,14.80%,"1,482.96","1,967.43"
2145,BR-5814,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2018,Post-Merger,2017-04-01,5.19%,1.67%,48.24%,0.10%,47.39%,12.77%,403.46,566.73
2146,BR-4157,State Bank of Patiala,Ahmedabad,Rural,2015,Pre-Merger,2017-04-01,6.69%,3.99%,52.81%,1.20%,41.34%,11.96%,710.66,"1,003.60"
2147,BR-4411,State Bank of Hyderabad,Mumbai Metro,Urban,2016,Pre-Merger,2017-04-01,9.53%,6.19%,54.36%,1.20%,40.46%,10.26%,395.52,546.28
2148,BR-7389,State Bank of Bikaner and Jaipur,Mumbai Metro,Semi-Urban,2015,Pre-Merger,01/04/2017,6.57%,3.89%,50.72%,0.59%,41.61%,12.99%,"1,300.36","1,844.65"
2149,BR-7914,State Bank of India (Consolidated),Chandigarh,Semi-Urban,2020,Post-Merger,01/04/2017,1.50%,0.43%,41.79%,1.10%,42.73%,14.04%,162.94,210.64
2150,BR-5167,State Bank of Patiala,Bhopal,Urban,2016,Pre-Merger,2017-04-01,7.56%,4.73%,55.23%,0.20%,38.81%,11.47%,640.40,796.89
2151,BR-9727,State Bank of India (Consolidated),Hyderabad,Urban,2018,Post-Merger,2017-04-01,5.86%,2.36%,45.71%,0.86%,46.46%,16.01%,488.80,570.27
2152,BR-6505,State Bank of India (Consolidated),Mumbai Metro,Semi-Urban,2018,Post-Merger,2017-04-01,4.81%,1.79%,47.88%,0.72%,49.63%,14.69%,"1,179.23","1,461.49"
2153,BR-2783,State Bank of India (Consolidated),Chennai,Metro,2019,Post-Merger,2017-04-01,7.60%,3.22%,46.86%,1.23%,41.58%,14.42%,"1,378.69","1,731.95"
2154,BR-7346,State Bank of India (Parent),Chandigarh,Urban,2015,Pre-Merger,2017-04-01,8.74%,4.61%,59.10%,0.96%,39.58%,14.50%,"1,038.37","1,435.17"
2155,BR-7118,State Bank of Mysore,Bhopal,Urban,2015,Pre-Merger,2017-04-01,6.61%,3.50%,55.38%,0.64%,43.06%,11.00%,116.97,146.00
2156,BR-1193,State Bank of India (Consolidated),Lucknow,Metro,2021,Post-Merger,01/04/2017,9.79%,3.73%,48.06%,0.67%,38.51%,12.80%,"1,485.39","2,139.05"
2157,BR-5991,State Bank of Bikaner and Jaipur,Bhopal,Urban,2016,Pre-Merger,2017-04-01,11.25%,5.99%,55.72%,0.12%,35.84%,11.71%,996.88,"1,389.50"
2158,BR-9160,State Bank of India (Consolidated)   ,Thiruvananthapuram,Semi-Urban,2020,Post-Merger,01/04/2017,3.89%,1.05%,41.88%,0.44%,48.51%,14.46%,725.88,997.36
2159,BR-5017,State Bank of India (Consolidated),Mumbai Metro,Rural,2018,Post-Merger,2017-04-01,8.81%,2.91%,48.78%,1.43%,41.60%,13.63%,241.29,319.58
2160,BR-7310,State Bank of Patiala,Jaipur,Rural,2016,Pre-Merger,2017-04-01,9.81%,4.99%,47.14%,0.47%,46.25%,14.50%,396.60,527.85
2161,BR-7992,State Bank of India (Consolidated),Kolkata,Urban,2018,Post-Merger,2017-04-01,7.02%,2.96%,43.18%,1.43%,46.17%,14.17%,"1,445.91","1,949.53"
2162,BR-8049,State Bank of India (Consolidated),Bhopal,Urban,2018,Post-Merger,2017-04-01,5.40%,1.48%,47.08%,0.41%,49.75%,12.97%,"1,361.72","1,819.00"
2163,BR-4185,State Bank of India (Consolidated),Lucknow,Semi-Urban,2021,Post-Merger,2017-04-01,5.35%,1.37%,47.03%,0.31%,45.07%,12.03%,"1,009.28","1,449.04"
2164,BR-1285,State Bank of Hyderabad,Mumbai Metro,Urban,2015,Pre-Merger,01/04/2017,14.92%,9.37%,53.09%,0.79%,45.86%,12.93%,656.10,941.92
2165,BR-4113,State Bank of India (Consolidated),Chennai,Rural,2018,Post-Merger,01/04/2017,10.19%,4.23%,52.90%,1.25%,44.86%,14.94%,376.03,475.92
2166,BR-4716,State Bank of Patiala,Hyderabad,Urban,2016,Pre-Merger,2017-04-01,4.16%,2.25%,52.01%,0.73%,40.23%,12.74%,324.01,387.01
2167,BR-6401,State Bank of India (Consolidated),Lucknow,Semi-Urban,2018,Post-Merger,2017-04-01,5.49%,1.61%,50.02%,0.57%,46.90%,13.85%,951.65,"1,147.55"
2168,BR-7466,State Bank of India (Consolidated),Mumbai Metro,Semi-Urban,2020,Post-Merger,2017-04-01,7.62%,2.64%,44.24%,0.38%,47.90%,13.81%,"1,498.49","2,071.21"
2169,BR-3985,State Bank of Bikaner and Jaipur,Jaipur,Semi-Urban,2016,Pre-Merger,01/04/2017,7.60%,4.77%,61.79%,-0.17%,38.59%,12.78%,420.16,543.02
2170,BR-5881,State Bank of India (Consolidated),Chennai,Urban,2020,Post-Merger,2017-04-01,4.45%,1.12%,44.69%,0.57%,44.98%,16.07%,306.80,376.46
2171,BR-6073,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2021,Post-Merger,2017-04-01,5.99%,2.20%,43.65%,0.46%,48.58%,16.04%,825.28,966.27
2172,BR-8851,State Bank of India (Parent),Thiruvananthapuram,Rural,2014,Pre-Merger,01/04/2017,9.78%,6.04%,57.37%,-0.04%,42.91%,13.20%,175.73,213.09
2173,BR-5928,State Bank of India (Consolidated),Bengaluru,Urban,2021,Post-Merger,2017-04-01,4.38%,1.11%,48.79%,0.84%,48.79%,11.50%,961.70,"1,108.24"
2174,BR-1025,State Bank of Patiala,Thiruvananthapuram,Rural,2016,Pre-Merger,2017-04-01,6.40%,3.57%,56.06%,0.43%,32.96%,13.60%,460.95,659.26
2175,BR-6897,State Bank of India (Consolidated),Bengaluru,Urban,2019,Post-Merger,2017-04-01,4.89%,1.69%,44.03%,0.81%,37.91%,14.78%,159.14,200.27
2176,BR-7900,State Bank of India (Parent),Ahmedabad,Metro,2017,Pre-Merger,2017-04-01,6.67%,4.28%,46.46%,0.84%,36.87%,10.53%,949.99,"1,232.20"
2177,BR-4498,State Bank of India (Consolidated),Jaipur,Semi-Urban,2021,Post-Merger,01/04/2017,4.28%,1.89%,50.47%,1.02%,42.49%,14.48%,"1,158.51","1,631.06"
2178,BR-8671,State Bank of India (Parent),Chandigarh,Rural,2016,Pre-Merger,2017-04-01,7.18%,4.24%,51.65%,0.87%,44.11%,11.63%,289.92,387.05
2179,BR-5540,State Bank of India (Parent),Mumbai Metro,Semi-Urban,2016,Pre-Merger,01/04/2017,6.33%,4.18%,50.98%,0.09%,44.54%,12.76%,565.46,760.15
2180,BR-4178,State Bank of India (Consolidated),Thiruvananthapuram,Metro,2019,Post-Merger,2017-04-01,6.31%,2.23%,43.98%,0.85%,46.36%,14.09%,205.59,268.45
2181,BR-3927,State Bank of India (Parent),Bhopal,Metro,2015,Pre-Merger,2017-04-01,11.44%,6.73%,53.81%,0.96%,41.60%,12.28%,241.46,297.27
2182,BR-2660,State Bank of Mysore,Delhi NCR,Metro,2017,Pre-Merger,01/04/2017,13.05%,8.59%,53.89%,0.45%,40.51%,11.50%,956.86,"1,285.00"
2183,BR-7222,State Bank of Bikaner and Jaipur,Chennai,Metro,2014,Pre-Merger,2017-04-01,6.98%,4.54%,57.26%,0.27%,46.27%,10.36%,145.38,183.33
2184,BR-1773,State Bank of India (Parent),Kolkata,Semi-Urban,2014,Pre-Merger,01/04/2017,13.05%,8.86%,57.22%,1.20%,39.86%,11.87%,"1,484.74","1,909.11"
